customer_id,first_name,last_name,email,gender,age,country,city,signup_date,customer_segment
69629,Customer069629,User069629,customer069629@example.com,Male,35,United States,New York,2023-12-01,Standard
69630,Customer069630,User069630,customer069630@example.com,Female,54,United States,New York,2025-04-08,Gold
69631,Customer069631,User069631,customer069631@example.com,Female,18,Turkey,Istanbul,2025-05-10,Standard
69632,Customer069632,User069632,customer069632@example.com,Male,47,Turkey,Istanbul,2023-07-23,Silver
69633,Customer069633,User069633,customer069633@example.com,Male,23,United States,New York,2021-01-04,Standard
69634,Customer069634,User069634,customer069634@example.com,Female,32,Azerbaijan,Baku,2021-09-25,Gold
69635,Customer069635,User069635,customer069635@example.com,Male,37,Poland,Warsaw,2021-11-09,Silver
69636,Customer069636,User069636,customer069636@example.com,Male,33,Italy,Rome,2023-05-11,Silver
69637,Customer069637,User069637,customer069637@example.com,Female,42,UAE,Dubai,2025-07-03,Silver
69638,Customer069638,User069638,customer069638@example.com,Female,23,UAE,Dubai,2024-07-25,Standard
69639,Customer069639,User069639,customer069639@example.com,Male,30,Azerbaijan,Baku,2023-01-14,Silver
69640,Customer069640,User069640,customer069640@example.com,Male,42,Germany,Berlin,2021-05-02,Gold
69641,Customer069641,User069641,customer069641@example.com,Male,46,Turkey,Istanbul,2021-12-07,Gold
69642,Customer069642,User069642,customer069642@example.com,Male,40,Turkey,Istanbul,2025-12-29,Standard
69643,Customer069643,User069643,customer069643@example.com,Female,50,Kazakhstan,Almaty,2026-02-26,Standard
69644,Customer069644,User069644,customer069644@example.com,Male,31,Italy,Rome,2024-11-13,Standard
69645,Customer069645,User069645,customer069645@example.com,Female,18,Azerbaijan,Baku,2025-01-07,Standard
69646,Customer069646,User069646,customer069646@example.com,Male,50,United Kingdom,London,2023-04-27,Standard
69647,Customer069647,User069647,customer069647@example.com,Male,26,Germany,BERLIN,2024-06-15,Standard
69648,Customer069648,User069648,customer069648@example.com,Male,19,United States,New York,2022-01-13,Standard
69649,Customer069649,User069649,customer069649@example.com,Female,28,Germany,Berlin,2023-11-08,Standard
69650,Customer069650,User069650,customer069650@example.com,Male,36,United Kingdom,London,2025-06-24,Gold
69651,Customer069651,User069651,customer069651@example.com,Male,35,United States,New York,2024-09-01,Platinum
69652,Customer069652,User069652,customer069652@example.com,Male,24,France,Paris,2025-06-29,Silver
69653,Customer069653,User069653,customer069653@example.com,Male,30,Germany,Berlin,2024-12-22,Standard
69654,Customer069654,User069654,customer069654@example.com,Female,39,Italy,Rome,2024-04-03,Platinum
69655,Customer069655,User069655,customer069655@example.com,Male,45,United Kingdom,London,2026-03-04,Silver
69656,Customer069656,User069656,customer069656@example.com,Female,34,Turkey,Istanbul,2022-12-23,Gold
69657,Customer069657,User069657,customer069657@example.com,Female,27,Germany,Berlin,2025-03-04,Silver
69658,Customer069658,User069658,customer069658@example.com,Male,28,United States,New York,2021-02-16,Standard
69659,Customer069659,User069659,customer069659@example.com,Female,49,UAE,Dubai,2023-01-20,Standard
69660,Customer069660,User069660,customer069660@example.com,Female,49,Kazakhstan,Almaty,2021-07-21,Standard
69661,Customer069661,User069661,customer069661@example.com,Male,32,Germany,Berlin,2021-05-04,Standard
69662,Customer069662,User069662,customer069662@example.com,Female,43,Georgia,Tbilisi,2021-04-07,Gold
69663,Customer069663,User069663,customer069663@example.com,Male,34,Kazakhstan,Almaty,2022-12-21,Standard
69664,Customer069664,User069664,customer069664@example.com,Female,40,Spain,Madrid,2022-12-16,Silver
69665,Customer069665,User069665,customer069665@example.com,Male,37,UAE,Dubai,2023-08-17,Silver
69666,Customer069666,User069666,customer069666@example.com,Male,29,Germany,Berlin,2022-04-29,Silver
69667,Customer069667,User069667,customer069667@example.com,Female,28,Kazakhstan,Almaty,2022-07-04,Standard
69668,Customer069668,User069668,customer069668@example.com,Female,19,United Kingdom,London,2023-09-05,Standard
69669,Customer069669,User069669,customer069669@example.com,Female,43,UAE,Dubai,2021-06-27,Silver
69670,Customer069670,User069670,customer069670@example.com,Female,37,Turkey,Istanbul,2024-12-21,Silver
69671,Customer069671,User069671,customer069671@example.com,Male,42,Azerbaijan,Baku,2025-11-22,Gold
69672,Customer069672,User069672,customer069672@example.com,Female,33,UAE,Dubai,2025-09-30,Silver
69673,Customer069673,User069673,customer069673@example.com,Female,48,Turkey,Istanbul,2025-09-08,Standard
69674,Customer069674,User069674,customer069674@example.com,Female,20,United States,New York,2024-07-03,Platinum
69675,Customer069675,User069675,customer069675@example.com,Female,43,Kazakhstan,Almaty,2021-04-08,Standard
69676,Customer069676,User069676,customer069676@example.com,Male,39,UAE,Dubai,2025-02-10,Standard
69677,Customer069677,User069677,customer069677@example.com,Male,26,United States,New York,2024-07-14,Standard
69678,Customer069678,User069678,customer069678@example.com,Female,34,United States,New York,2023-06-02,Standard
69679,Customer069679,User069679,customer069679@example.com,Male,21,Kazakhstan,Almaty,2021-11-05,Standard
69680,Customer069680,User069680,customer069680@example.com,Male,36,Georgia,Tbilisi,2024-08-21,Standard
69681,Customer069681,User069681,customer069681@example.com,Male,47,Turkey,Istanbul,2021-02-01,Gold
69682,Customer069682,User069682,customer069682@example.com,Male,42,Poland,Warsaw,2025-08-05,Gold
69683,Customer069683,User069683,customer069683@example.com,Male,39,Georgia,Tbilisi,2021-08-02,Standard
69684,Customer069684,User069684,customer069684@example.com,Male,33,Germany,Berlin,2021-02-19,Standard
69685,Customer069685,User069685,customer069685@example.com,Female,53,United States,New York,2024-04-10,Standard
69686,Customer069686,User069686,customer069686@example.com,Male,47,France,Paris,2021-09-03,Standard
69687,Customer069687,User069687,customer069687@example.com,Female,21,Germany,Berlin,2023-12-24,Standard
69688,Customer069688,User069688,customer069688@example.com,Female,28,Italy,Rome,2025-04-22,Standard
69689,Customer069689,User069689,customer069689@example.com,Male,23,Kazakhstan,ALMATY,2025-10-12,Silver
69690,Customer069690,User069690,customer069690@example.com,Female,32,Germany,Berlin,2021-10-22,Silver
69691,Customer069691,User069691,customer069691@example.com,Female,43,France,Paris,2021-01-18,Silver
69692,Customer069692,User069692,customer069692@example.com,Female,18,France,Paris,2024-11-15,Standard
69693,Customer069693,User069693,customer069693@example.com,Male,41,Azerbaijan,Baku,2024-08-29,Silver
69694,Customer069694,User069694,customer069694@example.com,Male,22,Kazakhstan,Almaty,2023-10-08,Standard
69695,Customer069695,User069695,customer069695@example.com,Male,39,Azerbaijan,Baku,2021-09-28,Standard
69696,Customer069696,User069696,customer069696@example.com,Male,40,United States,New York,2023-08-29,Standard
69697,Customer069697,User069697,customer069697@example.com,Male,33,UAE,Dubai,2025-08-03,Standard
69698,Customer069698,User069698,customer069698@example.com,Female,18,Turkey,Istanbul,2023-05-13,Standard
69699,Customer069699,User069699,customer069699@example.com,Male,18,Italy,Rome,2024-08-25,Standard
69700,Customer069700,User069700,customer069700@example.com,Female,18,Spain,Madrid,2024-10-08,Gold
69701,Customer069701,User069701,customer069701@example.com,Male,39,UAE,Dubai,2024-06-17,Silver
69702,Customer069702,User069702,customer069702@example.com,Male,25,United States,New York,2024-07-28,Standard
69703,Customer069703,User069703,customer069703@example.com,Female,27,Italy,Rome,2021-06-28,Gold
69704,Customer069704,User069704,customer069704@example.com,Male,27,Georgia,Tbilisi,2021-02-02,Standard
69705,Customer069705,User069705,customer069705@example.com,Male,18,Kazakhstan,Almaty,2022-04-16,Standard
69706,Customer069706,User069706,customer069706@example.com,Female,53,UAE,Dubai,2025-01-27,Standard
69707,Customer069707,User069707,customer069707@example.com,Female,43,France,Paris,2026-02-12,Standard
69708,Customer069708,User069708,customer069708@example.com,Female,18,Turkey,Istanbul,2024-09-28,Silver
69709,Customer069709,User069709,customer069709@example.com,Female,42,United Kingdom,London,2023-06-02,Standard
69710,Customer069710,User069710,customer069710@example.com,Female,25,United States,New York,2024-10-04,Standard
69711,Customer069711,User069711,customer069711@example.com,Male,30,UAE,Dubai,2023-08-15,Standard
69712,Customer069712,User069712,customer069712@example.com,Female,27,Germany,Berlin,2024-07-11,Standard
69713,Customer069713,User069713,customer069713@example.com,Male,22,UAE,Dubai,2025-10-30,Gold
69714,Customer069714,User069714,customer069714@example.com,Female,42,United States,New York,2022-04-13,Standard
69715,Customer069715,User069715,customer069715@example.com,Female,48,Spain,Madrid,2025-07-23,Standard
69716,Customer069716,User069716,customer069716@example.com,Male,33,Germany,Berlin,2024-07-19,Standard
69717,Customer069717,User069717,customer069717@example.com,Female,23,Turkey,Istanbul,2024-12-15,Silver
69718,Customer069718,User069718,customer069718@example.com,Female,28,United States,New York,2025-11-13,Standard
69719,Customer069719,User069719,customer069719@example.com,Male,36,Azerbaijan,Baku,2022-07-28,Gold
69720,Customer069720,User069720,customer069720@example.com,Female,24,Kazakhstan,Almaty,2025-02-05,Standard
69721,Customer069721,User069721,customer069721@example.com,Male,26,Azerbaijan,Baku,2022-07-06,Standard
69722,Customer069722,User069722,customer069722@example.com,Female,30,Turkey,Istanbul,2023-12-02,Standard
69723,Customer069723,User069723,customer069723@example.com,Male,55,United States,New York,2024-10-29,Silver
69724,Customer069724,User069724,customer069724@example.com,Female,29,Italy,Rome,2024-12-21,Gold
69725,Customer069725,User069725,customer069725@example.com,Female,18,France,Paris,2021-11-20,Gold
69726,Customer069726,User069726,customer069726@example.com,Female,20,United Kingdom,London,2021-11-02,Standard
69727,Customer069727,User069727,customer069727@example.com,Male,25,United Kingdom,London,2022-09-06,Gold
69728,Customer069728,User069728,customer069728@example.com,Male,49,UAE,Dubai,2021-05-01,Gold
69729,Customer069729,User069729,customer069729@example.com,Female,41,Turkey,Istanbul,2024-04-13,Standard
69730,Customer069730,User069730,customer069730@example.com,Male,23,Spain,Madrid,2022-05-14,Standard
69731,Customer069731,User069731,customer069731@example.com,Male,39,Azerbaijan,Baku,2023-10-26,Standard
69732,Customer069732,User069732,customer069732@example.com,Female,25,United Kingdom,London,2025-02-27,Standard
69733,Customer069733,User069733,customer069733@example.com,Male,53,United States,New York,2021-03-10,Standard
69734,Customer069734,User069734,customer069734@example.com,Female,46,France,Paris,2022-12-01,Gold
69735,Customer069735,User069735,customer069735@example.com,Female,24,Poland,Warsaw,2024-07-12,Standard
69736,Customer069736,User069736,customer069736@example.com,Male,18,Kazakhstan,Almaty,2024-02-05,Gold
69737,Customer069737,User069737,customer069737@example.com,Female,46,Spain,Madrid,2025-05-19,Standard
69738,Customer069738,User069738,customer069738@example.com,Male,42,Germany,Berlin,2022-08-30,Standard
69739,Customer069739,User069739,customer069739@example.com,Male,49,Spain,Madrid,2024-07-04,Standard
69740,Customer069740,User069740,customer069740@example.com,Male,47,United Kingdom,London,2021-09-02,Standard
69741,Customer069741,User069741,customer069741@example.com,Male,37,Turkey,Istanbul,2025-06-24,Standard
69742,Customer069742,User069742,customer069742@example.com,Male,33,Azerbaijan,Baku,2023-09-17,Standard
69743,Customer069743,User069743,customer069743@example.com,Male,22,Turkey,Istanbul,2026-02-25,Standard
69744,Customer069744,User069744,customer069744@example.com,Male,27,Kazakhstan,Almaty,2025-11-26,Standard
69745,Customer069745,User069745,customer069745@example.com,Male,43,UAE,Dubai,2022-04-25,Standard
69746,Customer069746,User069746,customer069746@example.com,Male,20,Spain,Madrid,2024-09-18,Standard
69747,Customer069747,User069747,customer069747@example.com,Female,39,Azerbaijan,Baku,2022-10-25,Standard
69748,Customer069748,User069748,customer069748@example.com,Male,42,Turkey,Istanbul,2024-03-05,Standard
69749,Customer069749,User069749,customer069749@example.com,Female,32,Kazakhstan,Almaty,2024-09-08,Standard
69750,Customer069750,User069750,customer069750@example.com,Female,40,Kazakhstan,Almaty,2021-12-10,Standard
69751,Customer069751,User069751,customer069751@example.com,Male,38,France,Paris,2024-08-12,Standard
69752,Customer069752,User069752,customer069752@example.com,Female,31,UAE,Dubai,2025-12-13,Gold
69753,Customer069753,User069753,customer069753@example.com,Female,31,UAE,Dubai,2022-01-25,Gold
69754,Customer069754,User069754,customer069754@example.com,Male,50,Turkey,Istanbul,2022-10-16,Standard
69755,Customer069755,User069755,customer069755@example.com,Male,41,Turkey,Istanbul,2023-04-21,Standard
69756,Customer069756,User069756,customer069756@example.com,Male,33,United States,New York,2025-09-13,Platinum
69757,Customer069757,User069757,customer069757@example.com,Female,18,UAE,Dubai,2023-07-06,Standard
69758,Customer069758,User069758,customer069758@example.com,Female,22,UAE,Dubai,2025-12-09,Standard
69759,Customer069759,User069759,customer069759@example.com,Female,23,Azerbaijan,Baku,2022-05-11,Silver
69760,Customer069760,User069760,customer069760@example.com,Male,30,France,Paris,2025-05-20,Gold
69761,Customer069761,User069761,customer069761@example.com,Female,35,Spain,Madrid,2021-01-07,Standard
69762,Customer069762,User069762,customer069762@example.com,Male,45,Azerbaijan,Baku,2022-05-23,Standard
69763,Customer069763,User069763,customer069763@example.com,Male,39,Turkey,Istanbul,2025-05-21,Standard
69764,Customer069764,User069764,customer069764@example.com,Male,49,United States,New York,2025-02-10,Gold
69765,Customer069765,User069765,customer069765@example.com,Male,28,Poland,Warsaw,2023-08-17,Standard
69766,Customer069766,User069766,customer069766@example.com,Female,44,Germany,Berlin,2024-02-17,Platinum
69767,Customer069767,User069767,customer069767@example.com,Female,55,Georgia,Tbilisi,2024-04-19,Standard
69768,Customer069768,User069768,customer069768@example.com,Male,19,Kazakhstan,Almaty,2025-01-27,Gold
69769,Customer069769,User069769,customer069769@example.com,Female,55,United States,New York,2023-04-21,Standard
69770,Customer069770,User069770,customer069770@example.com,Female,50,Spain,Madrid,2024-08-02,Gold
69771,Customer069771,User069771,customer069771@example.com,Female,31,Kazakhstan,Almaty,2024-02-02,Standard
69772,Customer069772,User069772,customer069772@example.com,Male,32,Poland,Warsaw,2024-02-03,Standard
69773,Customer069773,User069773,customer069773@example.com,Female,47,Spain,Madrid,2021-07-26,Standard
69774,Customer069774,User069774,customer069774@example.com,Female,18,United Kingdom,London,2021-01-07,Gold
69775,Customer069775,User069775,customer069775@example.com,Male,30,Georgia,Tbilisi,2022-05-10,Standard
69776,Customer069776,User069776,customer069776@example.com,Female,31,Kazakhstan,Almaty,2023-08-02,Standard
69777,Customer069777,User069777,customer069777@example.com,Female,26,United States,New York,2026-01-07,Gold
69778,Customer069778,User069778,customer069778@example.com,Male,27,Turkey,Istanbul,2025-02-24,Silver
69779,Customer069779,User069779,customer069779@example.com,Female,23,Spain,MADRID,2025-02-11,Standard
69780,Customer069780,User069780,customer069780@example.com,Female,32,Kazakhstan,Almaty,2022-10-13,Gold
69781,Customer069781,User069781,customer069781@example.com,Female,38,Poland,Warsaw,2021-09-12,Gold
69782,Customer069782,User069782,customer069782@example.com,Male,31,France,Paris,2023-11-19,Standard
69783,Customer069783,User069783,customer069783@example.com,Female,36,Turkey,Istanbul,2025-05-11,Standard
69784,Customer069784,User069784,customer069784@example.com,Male,25,UAE,Dubai,2026-02-20,Silver
69785,Customer069785,User069785,customer069785@example.com,Female,24,Germany,Berlin,2022-04-30,Standard
69786,Customer069786,User069786,customer069786@example.com,Female,32,Italy,Rome,2025-04-14,Standard
69787,Customer069787,User069787,customer069787@example.com,Female,41,Azerbaijan,Baku,2024-09-05,Silver
69788,Customer069788,User069788,customer069788@example.com,Female,32,Italy,Rome,2025-05-24,Standard
69789,Customer069789,User069789,customer069789@example.com,Male,44,France,Paris,2023-01-14,Standard
69790,Customer069790,User069790,customer069790@example.com,Male,41,Germany,Berlin,2025-05-20,Gold
69791,Customer069791,User069791,customer069791@example.com,Male,38,United Kingdom,London,2024-08-04,Gold
69792,Customer069792,User069792,customer069792@example.com,Female,44,Kazakhstan,Almaty,2025-12-08,Silver
69793,Customer069793,User069793,customer069793@example.com,Male,40,Azerbaijan,Baku,2022-05-26,Gold
69794,Customer069794,User069794,customer069794@example.com,Female,21,Germany,Berlin,2024-02-07,Gold
69795,Customer069795,User069795,customer069795@example.com,Male,38,Germany,Berlin,2025-12-08,Platinum
69796,Customer069796,User069796,customer069796@example.com,Female,36,Kazakhstan,Almaty,2026-01-08,Standard
69797,Customer069797,User069797,customer069797@example.com,Male,31,France,Paris,2025-12-27,Standard
69798,Customer069798,User069798,customer069798@example.com,Male,30,Turkey,Istanbul,2026-01-09,Standard
69799,Customer069799,User069799,customer069799@example.com,Female,22,Turkey,Istanbul,2021-09-05,Standard
69800,Customer069800,User069800,customer069800@example.com,Female,23,France,Paris,2023-11-09,Standard
69801,Customer069801,User069801,customer069801@example.com,Female,32,United States,New York,2022-05-25,Standard
69802,Customer069802,User069802,customer069802@example.com,Male,34,Poland,Warsaw,2023-07-27,Standard
69803,Customer069803,User069803,customer069803@example.com,Male,19,United Kingdom,London,2021-12-12,Gold
69804,Customer069804,User069804,customer069804@example.com,Male,24,Turkey,Istanbul,2024-06-16,Silver
69805,Customer069805,User069805,customer069805@example.com,Male,30,Azerbaijan,Baku,2024-01-30,Standard
69806,Customer069806,User069806,customer069806@example.com,Male,54,Spain,Madrid,2025-04-21,Standard
69807,Customer069807,User069807,customer069807@example.com,Male,33,Azerbaijan,Baku,2021-01-03,Standard
69808,Customer069808,User069808,customer069808@example.com,Female,26,Turkey,Istanbul,2023-04-23,Standard
69809,Customer069809,User069809,customer069809@example.com,Male,25,United States,New York,2022-09-15,Standard
69810,Customer069810,User069810,customer069810@example.com,Female,39,United Kingdom,London,2022-07-17,Standard
69811,Customer069811,User069811,customer069811@example.com,Male,34,Italy,Rome,2023-07-08,Standard
69812,Customer069812,User069812,customer069812@example.com,Male,18,Italy,Rome,2023-06-24,Standard
69813,Customer069813,User069813,customer069813@example.com,Male,40,Kazakhstan,Almaty,2024-03-21,Standard
69814,Customer069814,User069814,customer069814@example.com,Male,19,Germany,Berlin,2025-12-18,Standard
69815,Customer069815,User069815,customer069815@example.com,Female,49,France,Paris,2024-10-24,Standard
69816,Customer069816,User069816,customer069816@example.com,Male,39,Spain,Madrid,2025-07-18,Standard
69817,Customer069817,User069817,customer069817@example.com,Female,35,Turkey,Istanbul,2023-01-16,Standard
69818,Customer069818,User069818,customer069818@example.com,Male,40,Kazakhstan,Almaty,2023-02-23,Platinum
69819,Customer069819,User069819,customer069819@example.com,Female,32,UAE,Dubai,2021-06-09,Standard
69820,Customer069820,User069820,customer069820@example.com,Male,28,Turkey,Istanbul,2025-04-24,Standard
69821,Customer069821,User069821,customer069821@example.com,Female,34,Poland,Warsaw,2021-05-31,Standard
69822,Customer069822,User069822,customer069822@example.com,Male,49,Georgia,Tbilisi,2023-06-07,Standard
69823,Customer069823,User069823,customer069823@example.com,Female,27,Azerbaijan,Baku,2022-09-19,Standard
69824,Customer069824,User069824,customer069824@example.com,Male,18,Azerbaijan,Baku,2022-06-07,Silver
69825,Customer069825,User069825,customer069825@example.com,Male,27,Germany,Berlin,2026-03-15,Silver
69826,Customer069826,User069826,customer069826@example.com,Male,18,Poland,Warsaw,2023-07-31,Gold
69827,Customer069827,User069827,customer069827@example.com,Female,41,France,Paris,2023-01-25,Silver
69828,Customer069828,User069828,customer069828@example.com,Female,32,Turkey,Istanbul,2022-04-20,Standard
69829,Customer069829,User069829,customer069829@example.com,Male,60,Italy,Rome,2026-02-28,Standard
69830,Customer069830,User069830,customer069830@example.com,Female,32,Turkey,Istanbul,2026-03-07,Silver
69831,Customer069831,User069831,customer069831@example.com,Female,18,Turkey,Istanbul,2024-03-24,Gold
69832,Customer069832,User069832,customer069832@example.com,Female,34,UAE,Dubai,2022-12-27,Gold
69833,Customer069833,User069833,customer069833@example.com,Male,36,Italy,Rome,2022-12-08,Standard
69834,Customer069834,User069834,customer069834@example.com,Female,30,United States,New York,2021-09-05,Standard
69835,Customer069835,User069835,customer069835@example.com,Female,44,UAE,Dubai,2021-04-28,Standard
69836,Customer069836,User069836,customer069836@example.com,Male,25,Azerbaijan,Baku,2025-11-24,Standard
69837,Customer069837,User069837,customer069837@example.com,Male,19,United States,New York,2022-01-31,Silver
69838,Customer069838,User069838,customer069838@example.com,Male,23,United States,New York,2022-07-13,Standard
69839,Customer069839,User069839,customer069839@example.com,Female,46,Italy,Rome,2024-04-24,Standard
69840,Customer069840,User069840,customer069840@example.com,Female,37,United States,New York,2024-11-28,Silver
69841,Customer069841,User069841,customer069841@example.com,Male,24,Azerbaijan,Baku,2022-02-10,Gold
69842,Customer069842,User069842,customer069842@example.com,Female,46,Turkey,Istanbul,2021-03-27,Standard
69843,Customer069843,User069843,customer069843@example.com,Male,46,United States,New York,2022-08-08,Standard
69844,Customer069844,User069844,customer069844@example.com,Male,36,Azerbaijan,Baku,2024-12-06,Silver
69845,Customer069845,User069845,customer069845@example.com,Female,41,Poland,Warsaw,2021-12-11,Standard
69846,Customer069846,User069846,customer069846@example.com,Female,26,Poland,Warsaw,2023-10-01,Silver
69847,Customer069847,User069847,customer069847@example.com,Male,39,Poland,Warsaw,2025-12-29,Gold
69848,Customer069848,User069848,customer069848@example.com,Female,44,Kazakhstan,Almaty,2023-09-10,Standard
69849,Customer069849,User069849,customer069849@example.com,Female,32,Poland,Warsaw,2025-03-22,Standard
69850,Customer069850,User069850,customer069850@example.com,Male,24,Germany,Berlin,2026-03-06,Standard
69851,Customer069851,User069851,customer069851@example.com,Female,29,UAE,Dubai,2026-01-14,Standard
69852,Customer069852,User069852,customer069852@example.com,Male,40,Turkey,Istanbul,2021-06-04,Standard
69853,Customer069853,User069853,customer069853@example.com,Female,30,Azerbaijan,Baku,2022-12-21,Standard
69854,Customer069854,User069854,customer069854@example.com,Male,18,Germany,Berlin,2022-11-13,Standard
69855,Customer069855,User069855,customer069855@example.com,Male,26,UAE,Dubai,2025-11-26,Standard
69856,Customer069856,User069856,customer069856@example.com,Female,39,United Kingdom,London,2021-11-10,Silver
69857,Customer069857,User069857,customer069857@example.com,Female,24,UAE,Dubai,2022-07-16,Standard
69858,Customer069858,User069858,customer069858@example.com,Male,51,UAE,Dubai,2022-06-02,Silver
69859,Customer069859,User069859,customer069859@example.com,Female,22,UAE,Dubai,2023-11-12,Standard
69860,Customer069860,User069860,customer069860@example.com,Male,30,Kazakhstan,Almaty,2024-05-12,Silver
69861,Customer069861,User069861,customer069861@example.com,Male,27,Germany,Berlin,2023-12-03,Standard
69862,Customer069862,User069862,customer069862@example.com,Female,28,Italy,Rome,2025-06-10,Standard
69863,Customer069863,User069863,customer069863@example.com,Female,36,Turkey,Istanbul,2022-05-18,Standard
69864,Customer069864,User069864,customer069864@example.com,Male,21,Georgia,Tbilisi,2022-12-21,Standard
69865,Customer069865,User069865,customer069865@example.com,Female,43,United Kingdom,London,2021-12-05,Standard
69866,Customer069866,User069866,customer069866@example.com,Male,48,Germany,Berlin,2021-12-11,Standard
69867,Customer069867,User069867,customer069867@example.com,Female,51,United States,New York,2022-02-21,Gold
69868,Customer069868,User069868,customer069868@example.com,Female,39,United States,New York,2021-12-02,Standard
69869,Customer069869,User069869,customer069869@example.com,Female,35,Turkey,Istanbul,2021-10-24,Standard
69870,Customer069870,User069870,customer069870@example.com,Female,21,Azerbaijan,Baku,2022-02-08,Standard
69871,Customer069871,User069871,customer069871@example.com,Male,23,Azerbaijan,Baku,2021-04-08,Silver
69872,Customer069872,User069872,customer069872@example.com,Male,30,France,Paris,2024-04-09,Standard
69873,Customer069873,User069873,customer069873@example.com,Female,40,United States,New York,2025-11-16,Standard
69874,Customer069874,User069874,customer069874@example.com,Male,51,UAE,Dubai,2022-04-05,Gold
69875,Customer069875,User069875,customer069875@example.com,Male,54,Poland,Warsaw,2023-08-19,Standard
69876,Customer069876,User069876,customer069876@example.com,Female,52,Spain,Madrid,2022-12-20,Silver
69877,Customer069877,User069877,customer069877@example.com,Male,58,Poland,Warsaw,2025-11-09,Standard
69878,Customer069878,User069878,customer069878@example.com,Female,20,Kazakhstan,Almaty,2026-02-12,Silver
69879,Customer069879,User069879,customer069879@example.com,Female,22,Spain,Madrid,2025-01-18,Silver
69880,Customer069880,User069880,customer069880@example.com,Female,39,France,Paris,2025-06-17,Standard
69881,Customer069881,User069881,customer069881@example.com,Female,34,Turkey,Istanbul,2021-06-23,Standard
69882,Customer069882,User069882,customer069882@example.com,Female,26,Georgia,Tbilisi,2026-01-31,Standard
69883,Customer069883,User069883,customer069883@example.com,Male,18,Germany,Berlin,2024-12-05,Silver
69884,Customer069884,User069884,customer069884@example.com,Male,39,France,Paris,2024-05-20,Standard
69885,Customer069885,User069885,customer069885@example.com,Female,18,UAE,Dubai,2023-02-11,Standard
69886,Customer069886,User069886,customer069886@example.com,Male,37,United Kingdom,London,2021-09-14,Silver
69887,Customer069887,User069887,customer069887@example.com,Female,31,Turkey,Istanbul,2023-09-03,Standard
69888,Customer069888,User069888,customer069888@example.com,Male,45,Georgia,Tbilisi,2024-11-07,Silver
69889,Customer069889,User069889,customer069889@example.com,Female,32,Germany,Berlin,2025-08-16,Standard
69890,Customer069890,User069890,customer069890@example.com,Male,45,Azerbaijan,Baku,2023-08-25,Standard
69891,Customer069891,User069891,customer069891@example.com,Male,18,Turkey,Istanbul,2022-03-20,Standard
69892,Customer069892,User069892,customer069892@example.com,Female,39,Spain,Madrid,2021-07-17,Standard
69893,Customer069893,User069893,customer069893@example.com,Female,45,Germany,Berlin,2025-10-27,Gold
69894,Customer069894,User069894,customer069894@example.com,Male,54,Italy,Rome,2024-12-17,Gold
69895,Customer069895,User069895,customer069895@example.com,Female,35,United States,New York,2026-02-21,Silver
69896,Customer069896,User069896,customer069896@example.com,Female,29,Azerbaijan,Baku,2021-06-10,Standard
69897,Customer069897,User069897,customer069897@example.com,Female,28,United States,New York,2023-10-19,Standard
69898,Customer069898,User069898,customer069898@example.com,Female,25,Turkey,Istanbul,2024-08-31,Silver
69899,Customer069899,User069899,customer069899@example.com,Male,37,United States,New York,2021-08-26,Standard
69900,Customer069900,User069900,customer069900@example.com,Male,28,Azerbaijan,Baku,2025-03-01,Gold
69901,Customer069901,User069901,customer069901@example.com,Female,30,Kazakhstan,Almaty,2021-01-09,Platinum
69902,Customer069902,User069902,customer069902@example.com,Male,37,Poland,Warsaw,2023-09-18,Silver
69903,Customer069903,User069903,customer069903@example.com,Male,64,UAE,Dubai,2023-07-14,Standard
69904,Customer069904,User069904,customer069904@example.com,Male,36,Kazakhstan,Almaty,2025-03-04,Standard
69905,Customer069905,User069905,customer069905@example.com,Male,18,Spain,Madrid,2024-12-01,Standard
69906,Customer069906,User069906,customer069906@example.com,Male,39,Germany,BERLIN,2024-04-06,Silver
69907,Customer069907,User069907,customer069907@example.com,Male,30,Turkey,Istanbul,2023-09-04,Standard
69908,Customer069908,User069908,customer069908@example.com,Female,24,Turkey,Istanbul,2025-07-14,Standard
69909,Customer069909,User069909,customer069909@example.com,Female,39,UAE,Dubai,2024-10-06,Standard
69910,Customer069910,User069910,customer069910@example.com,Male,37,Kazakhstan,Almaty,2024-04-18,Silver
69911,Customer069911,User069911,customer069911@example.com,Male,46,Poland,Warsaw,2024-10-06,Gold
69912,Customer069912,User069912,customer069912@example.com,Female,31,Poland,Warsaw,2022-11-07,Standard
69913,Customer069913,User069913,customer069913@example.com,Female,32,United States,New York,2024-01-02,Standard
69914,Customer069914,User069914,customer069914@example.com,Male,42,Germany,Berlin,2021-03-10,Silver
69915,Customer069915,User069915,customer069915@example.com,Male,23,United States,New York,2022-07-09,Standard
69916,Customer069916,User069916,customer069916@example.com,Male,35,Poland,Warsaw,2026-01-07,Silver
69917,Customer069917,User069917,customer069917@example.com,Male,29,France,Paris,2022-08-24,Silver
69918,Customer069918,User069918,customer069918@example.com,Female,18,France,Paris,2023-01-14,Gold
69919,Customer069919,User069919,customer069919@example.com,Male,38,Spain,Madrid,2025-11-29,Standard
69920,Customer069920,User069920,customer069920@example.com,Male,27,Germany,Berlin,2024-09-27,Standard
69921,Customer069921,User069921,customer069921@example.com,Male,41,Poland,Warsaw,2021-08-11,Silver
